Date,Open,High,Low,Close,Adj Close,Volume
2023-08-23,70.19000244140625,70.95999908447266,69.77999877929688,70.62999725341797,70.62999725341797,653100
2023-08-24,71.05000305175781,71.05000305175781,69.33000183105469,70.13999938964844,70.13999938964844,795300
2023-08-25,70.94000244140625,71.65499877929688,70.0,71.37999725341797,71.37999725341797,625800
2023-08-28,71.4800033569336,72.27999877929688,71.16000366210938,71.26000213623047,71.26000213623047,769900
2023-08-29,71.16000366210938,72.38500213623047,70.99500274658203,72.23999786376953,72.23999786376953,697900
2023-08-30,72.20999908447266,72.48500061035156,71.66000366210938,72.05999755859375,72.05999755859375,861900
2023-08-31,72.44000244140625,73.02999877929688,71.80999755859375,72.5199966430664,72.5199966430664,1471000
2023-09-01,72.9000015258789,73.19999694824219,72.08000183105469,73.11000061035156,73.11000061035156,649600
2023-09-05,72.56999969482422,73.13999938964844,71.80000305175781,72.76000213623047,72.76000213623047,490300
2023-09-06,72.58999633789062,73.87999725341797,72.31999969482422,73.76000213623047,73.76000213623047,850100
2023-09-07,72.83000183105469,74.4800033569336,72.23500061035156,73.62999725341797,73.62999725341797,1045700
2023-09-08,73.58000183105469,74.26000213623047,72.75499725341797,73.11000061035156,73.11000061035156,702700
2023-09-11,73.22000122070312,74.48999786376953,72.75,74.30999755859375,74.30999755859375,795700
2023-09-12,73.79000091552734,75.52999877929688,73.79000091552734,74.45999908447266,74.45999908447266,916300
2023-09-13,74.23999786376953,74.54499816894531,73.12999725341797,74.01000213623047,74.01000213623047,912500
2023-09-14,74.38999938964844,74.95999908447266,73.9749984741211,74.01000213623047,74.01000213623047,944000
2023-09-15,74.01000213623047,74.01000213623047,72.97000122070312,73.13999938964844,73.13999938964844,1181500
2023-09-18,72.7300033569336,73.40699768066406,72.12999725341797,72.33999633789062,72.33999633789062,595300
2023-09-19,71.83999633789062,72.12000274658203,69.41999816894531,70.4000015258789,70.4000015258789,1313200
2023-09-20,70.62999725341797,70.91000366210938,68.16000366210938,68.27999877929688,68.27999877929688,1350300
2023-09-21,67.5,67.70999908447266,65.79000091552734,65.98999786376953,65.98999786376953,2047800
2023-09-22,66.37000274658203,66.44499969482422,65.02999877929688,65.16000366210938,65.16000366210938,910200
2023-09-25,64.79000091552734,65.47000122070312,64.41999816894531,64.9800033569336,64.9800033569336,1099700
2023-09-26,64.2300033569336,66.30500030517578,64.2300033569336,66.22000122070312,66.22000122070312,2318900
2023-09-27,66.81999969482422,67.73500061035156,66.42500305175781,67.02999877929688,67.02999877929688,1829000
2023-09-28,66.66000366210938,67.8499984741211,65.80999755859375,67.68000030517578,67.68000030517578,1300500
2023-09-29,68.69000244140625,70.2300033569336,67.6500015258789,67.8499984741211,67.8499984741211,1331000
2023-10-02,67.83000183105469,68.5,67.2699966430664,67.93000030517578,67.93000030517578,957500
2023-10-03,67.4000015258789,68.11000061035156,66.4000015258789,67.37999725341797,67.37999725341797,1271000
2023-10-04,67.95999908447266,69.11000061035156,67.16000366210938,69.05000305175781,69.05000305175781,1225100
2023-10-05,70.80999755859375,71.58999633789062,69.26000213623047,70.66000366210938,70.66000366210938,1704400
2023-10-06,69.66999816894531,71.94000244140625,69.48999786376953,71.33000183105469,71.33000183105469,1093600
2023-10-09,70.37000274658203,73.43000030517578,70.37000274658203,73.05999755859375,73.05999755859375,817700
2023-10-10,73.12999725341797,75.04000091552734,72.97000122070312,74.3499984741211,74.3499984741211,1412800
2023-10-11,74.6500015258789,75.33000183105469,74.44999694824219,75.11000061035156,75.11000061035156,763800
2023-10-12,75.2300033569336,75.2300033569336,72.54000091552734,73.04000091552734,73.04000091552734,779800
2023-10-13,73.3499984741211,73.46499633789062,71.3550033569336,72.63999938964844,72.63999938964844,1247100
2023-10-16,73.05000305175781,74.48999786376953,72.30999755859375,74.23999786376953,74.23999786376953,973100
2023-10-17,74.0,75.0999984741211,73.62000274658203,74.76000213623047,74.76000213623047,820500
2023-10-18,74.05999755859375,74.69999694824219,72.44000244140625,72.5199966430664,72.5199966430664,984000
2023-10-19,72.6500015258789,73.0999984741211,71.25,71.30000305175781,71.30000305175781,949600
2023-10-20,70.9800033569336,71.27999877929688,69.5199966430664,69.7300033569336,69.7300033569336,1039500
2023-10-23,69.0,70.05000305175781,68.08999633789062,68.98999786376953,68.98999786376953,954800
2023-10-24,69.4000015258789,70.29000091552734,68.06999969482422,69.44000244140625,69.44000244140625,629800
2023-10-25,68.0,68.19000244140625,64.5999984741211,65.16000366210938,65.16000366210938,1888500
2023-10-26,65.02999877929688,65.44000244140625,64.16999816894531,64.5999984741211,64.5999984741211,1106700
2023-10-27,64.80000305175781,64.86499786376953,63.189998626708984,63.38999938964844,63.38999938964844,1185300
2023-10-30,63.959999084472656,64.16999816894531,62.400001525878906,63.13999938964844,63.13999938964844,1356400
2023-10-31,63.41999816894531,64.44999694824219,62.880001068115234,64.01000213623047,64.01000213623047,1810400
2023-11-01,63.380001068115234,65.2750015258789,60.79999923706055,61.689998626708984,61.689998626708984,4887600
2023-11-02,64.55999755859375,67.41000366210938,63.86000061035156,67.08000183105469,67.08000183105469,2898200
2023-11-03,67.45999908447266,67.45999908447266,61.68000030517578,65.19999694824219,65.19999694824219,2325500
