Date,Open,High,Low,Close,Adj Close,Volume
2023-08-23,287.55999755859375,292.70001220703125,287.55999755859375,290.3900146484375,290.3900146484375,1321800
2023-08-24,292.8800048828125,293.489990234375,285.4700012207031,285.6400146484375,285.6400146484375,1558800
2023-08-25,287.2799987792969,298.3599853515625,286.739990234375,297.54998779296875,297.54998779296875,1920600
2023-08-28,301.2200012207031,304.9100036621094,300.0,301.4800109863281,301.4800109863281,1450300
2023-08-29,301.5,311.0799865722656,301.5,310.3900146484375,310.3900146484375,1804700
2023-08-30,312.04998779296875,319.5199890136719,312.04998779296875,318.5799865722656,318.5799865722656,2092100
2023-08-31,319.6000061035156,321.30999755859375,312.4599914550781,312.67999267578125,312.67999267578125,2076900
2023-09-01,317.54998779296875,318.20001220703125,309.20001220703125,310.4100036621094,310.4100036621094,1335400
2023-09-05,310.0,311.3800048828125,306.67999267578125,307.67999267578125,307.67999267578125,944100
2023-09-06,309.4800109863281,309.6499938964844,303.79998779296875,307.8399963378906,307.8399963378906,1171200
2023-09-07,305.5299987792969,305.9700012207031,295.010009765625,297.2200012207031,297.2200012207031,2117300
2023-09-08,297.54998779296875,300.2200012207031,296.5799865722656,298.2200012207031,298.2200012207031,1507500
2023-09-11,300.0,304.19000244140625,298.70001220703125,302.3500061035156,302.3500061035156,1566500
2023-09-12,300.9200134277344,302.8800048828125,300.0,301.54998779296875,301.54998779296875,1205400
2023-09-13,301.04998779296875,304.95001220703125,300.1400146484375,302.70001220703125,302.70001220703125,1225300
2023-09-14,305.2300109863281,305.8699951171875,299.80999755859375,303.739990234375,303.739990234375,1348400
2023-09-15,303.739990234375,304.0400085449219,294.8500061035156,295.5400085449219,295.5400085449219,2791900
2023-09-18,296.1300048828125,303.79998779296875,296.0,298.1700134277344,298.1700134277344,1007000
2023-09-19,298.1700134277344,300.4800109863281,295.25,299.6499938964844,299.6499938964844,1076500
2023-09-20,303.1700134277344,303.3900146484375,291.7900085449219,291.9599914550781,291.9599914550781,1391200
2023-09-21,290.05999755859375,290.6600036621094,283.739990234375,284.3500061035156,284.3500061035156,2039400
2023-09-22,286.489990234375,293.9200134277344,284.4200134277344,288.20001220703125,288.20001220703125,1962400
2023-09-25,286.3999938964844,293.3900146484375,285.739990234375,293.25,293.25,1519300
2023-09-26,291.7300109863281,292.8500061035156,288.95001220703125,290.739990234375,290.739990234375,1297500
2023-09-27,292.0,297.4599914550781,288.54998779296875,291.42999267578125,291.42999267578125,1749100
2023-09-28,292.1300048828125,297.3999938964844,292.1300048828125,296.1499938964844,296.1499938964844,1206400
2023-09-29,297.8699951171875,298.3500061035156,291.70001220703125,292.2900085449219,292.2900085449219,1294200
2023-10-02,291.9599914550781,296.3900146484375,290.010009765625,294.9800109863281,294.9800109863281,978200
2023-10-03,291.5400085449219,292.8299865722656,286.4700012207031,288.0400085449219,288.0400085449219,1059900
2023-10-04,289.6199951171875,290.82000732421875,285.4700012207031,290.2799987792969,290.2799987792969,1123900
2023-10-05,291.8500061035156,292.45001220703125,284.79998779296875,290.0899963378906,290.0899963378906,963200
2023-10-06,286.4700012207031,296.7300109863281,284.989990234375,295.67999267578125,295.67999267578125,1444000
2023-10-09,293.1300048828125,295.1300048828125,289.6000061035156,294.489990234375,294.489990234375,920400
2023-10-10,295.1300048828125,301.07000732421875,292.5199890136719,297.8299865722656,297.8299865722656,1459800
2023-10-11,298.6600036621094,298.7200012207031,278.2099914550781,281.7900085449219,281.7900085449219,3560400
2023-10-12,281.92999267578125,283.2699890136719,265.6000061035156,266.1199951171875,266.1199951171875,5153300
2023-10-13,266.8299865722656,273.7200012207031,265.5,273.1499938964844,273.1499938964844,2937700
2023-10-16,276.0,278.6099853515625,270.6000061035156,274.1600036621094,274.1600036621094,2283100
2023-10-17,272.4100036621094,279.6199951171875,268.42999267578125,275.3699951171875,275.3699951171875,2518700
2023-10-18,275.0,278.70001220703125,273.04998779296875,275.5199890136719,275.5199890136719,1993100
2023-10-19,277.1000061035156,278.1300048828125,271.7099914550781,273.45001220703125,273.45001220703125,3022800
2023-10-20,260.04998779296875,269.489990234375,256.7200012207031,266.9100036621094,266.9100036621094,7002100
2023-10-23,268.5,278.17999267578125,267.04998779296875,272.5899963378906,272.5899963378906,2556200
2023-10-24,271.92999267578125,280.0199890136719,271.7699890136719,277.3900146484375,277.3900146484375,2529000
2023-10-25,280.1300048828125,281.8800048828125,266.1300048828125,266.6099853515625,266.6099853515625,2618100
2023-10-26,264.239990234375,264.239990234375,255.9499969482422,259.510009765625,259.510009765625,2924900
2023-10-27,263.82000732421875,264.7699890136719,257.010009765625,258.9800109863281,258.9800109863281,1861700
2023-10-30,260.0799865722656,261.1499938964844,254.85000610351562,258.489990234375,258.489990234375,2277800
2023-10-31,260.3900146484375,263.95001220703125,260.1700134277344,262.2200012207031,262.2200012207031,2373300
2023-11-01,262.1700134277344,272.17999267578125,262.0,270.4599914550781,270.4599914550781,2087300
2023-11-02,274.57000732421875,278.1499938964844,272.6300048828125,277.8900146484375,277.8900146484375,1965800
2023-11-03,280.2200012207031,281.5799865722656,277.3900146484375,278.5199890136719,278.5199890136719,1310500
